Title,Price,Link,Mileage,Color,State,Gearbox,Year,Cylindrée,Brand,Model,Body_type,Fuel
kia Rio prestige 32km,62.0,https://www.tayara.tn/item/682854c841532c94f15b5b13/Voitures/Ariana/Ariana/kia_Rio_prestige_32km/,32.0,Blanc,Nouveau,Manuelle,,>4.0L,Kia,Rio,Autres,Essence
chevrolet captiva,80000.0,https://www.tayara.tn/item/682854b36238a0abfdd1687a/Voitures/Ben_Arous/Borj_Cedria/chevrolet_captiva/,80000.0,Noir,Avec kilométrage,Manuelle,2022.0,1.6L,Chevrolet,Captiva,Compacte,Essence
Vente voiture,35000.0,https://www.tayara.tn/item/682853fe41532c94f15b5ab1/Voitures/Tunis/Tunis/Vente_voiture_/,70000.0,Rouge,Avec kilométrage,Manuelle,2021.0,1.1L,Toyota,Aygo,Autres,Essence
Fiat 500 ?? 52 229 683 ??,111.0,https://www.tayara.tn/item/682853db6238a0abfdd1680b/Voitures/Monastir/Autres_Villes/Fiat_500_52_229_683_/,143.0,Blanc,Avec kilométrage,Manuelle,2017.0,1.2L,Fiat,500C,Berline,Essence
HAVAL H2 Première main.,upon request,https://www.tayara.tn/item/6828531c41532c94f15b5a09/Voitures/Sfax/Route_Tunis/HAVAL_H2_Premire_main_/,120000.0,Bleu,Nouveau,Automatique,2017.0,1.6L,Haval,H6,Compacte,Essence
HYUNDAI I20 1.2 L HIGH GRADE,1232.0,https://www.tayara.tn/item/682852fc41532c94f15b59ec/Voitures/Monastir/Ksibet_El_Mdiouni/HYUNDAI_I20_12_L_HIGH_GRADE/,35000.0,Blanc,Avec kilométrage,Manuelle,2022.0,1.2L,Hyundai,I 20,Compacte,Essence
Mercedes échange possible 1 main tou torigine tel 23414111,upon request,https://www.tayara.tn/item/682851ba9c66cb4cf070839b/Voitures/Mahdia/Chorbane/Mercedes_change_possible_1_main_tou_torigine_tel_23414111/,300.0,Noir,Nouveau,Manuelle,2010.0,2.2L,Mercedes-Benz,Classe E,Berline,Diesel
golf 8 panoramique,999.0,https://www.tayara.tn/item/6828516f6238a0abfdd1664b/Voitures/Ariana/El_Menzah_5/golf_8_panoramique_/,22000.0,Blanc,Nouveau,Automatique,2023.0,<1.0L,Volkswagen,Golf,Compacte,Essence
FIAT 500 DOLCEVITA,1232.0,https://www.tayara.tn/item/682850f241532c94f15b58a2/Voitures/Monastir/Ksibet_El_Mdiouni/FIAT_500_DOLCEVITA_/,11000.0,Gris,Avec kilométrage,Manuelle,2022.0,<1.0L,Fiat,500,Compacte,Essence
HYUNDAI I20 1.2 L HIGH GRADE,1232.0,https://www.tayara.tn/item/682852fc41532c94f15b59ec/Voitures/Monastir/Ksibet_El_Mdiouni/HYUNDAI_I20_12_L_HIGH_GRADE/,35000.0,Blanc,Avec kilométrage,Manuelle,2022.0,1.2L,Hyundai,I 20,Compacte,Essence
Mercedes échange possible 1 main tou torigine tel 23414111,upon request,https://www.tayara.tn/item/682851ba9c66cb4cf070839b/Voitures/Mahdia/Chorbane/Mercedes_change_possible_1_main_tou_torigine_tel_23414111/,300.0,Noir,Nouveau,Manuelle,2010.0,2.2L,Mercedes-Benz,Classe E,Berline,Diesel
golf 8 panoramique,999.0,https://www.tayara.tn/item/6828516f6238a0abfdd1664b/Voitures/Ariana/El_Menzah_5/golf_8_panoramique_/,22000.0,Blanc,Nouveau,Automatique,2023.0,<1.0L,Volkswagen,Golf,Compacte,Essence
FIAT 500 DOLCEVITA,1232.0,https://www.tayara.tn/item/682850f241532c94f15b58a2/Voitures/Monastir/Ksibet_El_Mdiouni/FIAT_500_DOLCEVITA_/,11000.0,Gris,Avec kilométrage,Manuelle,2022.0,<1.0L,Fiat,500,Compacte,Essence
Range Rover Sport HSE D240,1111.0,https://www.tayara.tn/item/6828509b6238a0abfdd165f0/Voitures/Tunis/L_Aouina/Range_Rover_Sport_HSE_D240/,170000.0,Noir,Avec kilométrage,Automatique,2017.0,2.0L,Land Rover,Range Rover Sport,4 x 4,Diesel
2020 VOLKSWAGEN GOLF 8 STYLE BVA eTSI,91000.0,https://www.tayara.tn/item/67a204d7ecbb2843cb3f5839/Voitures/Tunis/La_Marsa/2020_VOLKSWAGEN_GOLF_8_STYLE_BVA_eTSI/,49000.0,Noir,Avec kilométrage,Automatique,2020.0,1.5L,Volkswagen,Golf 8,Compacte,Essence
2015 VOLKSWAGEN GOLF 7 KIT GTI TOIT OUVRANT BVA,59000.0,https://www.tayara.tn/item/680274c0c1f8f57898db5cb3/Voitures/Tunis/La_Marsa/2015_VOLKSWAGEN_GOLF_7_KIT_GTI_TOIT_OUVRANT_BVA/,192000.0,Blanc,Avec kilométrage,Automatique,2015.0,1.2L,Volkswagen,Golf 7,Compacte,Essence
2020 MERCEDES CLASSE A180,98000.0,https://www.tayara.tn/item/67fa72b0ca3467b14e7c545b/Voitures/Tunis/Tunis/2020_MERCEDES_CLASSE_A180_/,100000.0,Blanc,Avec kilométrage,Automatique,2020.0,1.4L,Mercedes-Benz,Classe A,Compacte,Essence
2022 HYUNDAI TUCSON DIESEL HYBRID FIN SERIE,140000.0,https://www.tayara.tn/item/681227c7c5beda2b51d42ab9/Voitures/Tunis/La_Marsa/2022_HYUNDAI_TUCSON_DIESEL_HYBRID_FIN_SERIE/,52000.0,Bleu,Avec kilométrage,Automatique,2022.0,1.6L,Hyundai,Tucson,4 x 4,Hybride Diesel
2016 FORD TRANSIT COURIER,36500.0,https://www.tayara.tn/item/682850506238a0abfdd165b1/Voitures/Tunis/La_Marsa/2016_FORD_TRANSIT_COURIER/,179000.0,Blanc,Avec kilométrage,Manuelle,2016.0,1.5L,Ford,Transit,Utilitaire,Diesel
DEFENDER S D240,1111.0,https://www.tayara.tn/item/68284e6741532c94f15b5665/Voitures/Tunis/L_Aouina/DEFENDER_S_D240/,101000.0,Noir,Avec kilométrage,Automatique,2021.0,2.0L,Land Rover,Defender,4 x 4,Diesel
tivoli anne2017 boite outo,upon request,https://www.tayara.tn/item/68284e6241532c94f15b5660/Voitures/Ariana/Ariana_Ville/tivoli_anne2017_boite_outo_/,139700.0,Gris,Avec kilométrage,Automatique,2017.0,1.4L,Ssangyong,Tivoli,4 x 4,Essence
Opel Corsa 1er main,34.0,https://www.tayara.tn/item/68284d9f41532c94f15b55b0/Voitures/Nabeul/Mrezga/Opel_Corsa_1er_main/,77300.0,Autre,Nouveau,Automatique,2016.0,1.4L,Opel,Corsa,Compacte,Essence
f30 320i tt option tel 25 142 842,52.0,https://www.tayara.tn/item/68284c6541532c94f15b54bf/Voitures/Sousse/Sahloul/f30_320i_tt_option_tel_25_142_842_/,230.0,Noir,Avec kilométrage,Automatique,2013.0,2.0L,BMW,Serie 3,Berline,Essence
VW VOLKSWAGEN GRILLE RADIATEUR GOLF 6,100.0,https://www.tayara.tn/item/68284c9d6238a0abfdd16269/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Sfax/Sfax/VW_VOLKSWAGEN_GRILLE_RADIATEUR_GOLF_6/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
Honda HRV essence boîte automatique en parfait ètat,upon request,https://www.tayara.tn/item/68284c686238a0abfdd16248/Voitures/Gabs/Gabs_Mdina/Honda_HRV_essence_bote_automatique_en_parfait_tat_/,128000.0,Blanc,Nouveau,Automatique,2021.0,1.6L,Honda,HR-V,Compacte,Essence
Culasse pour Bukh 30cv,900.0,https://www.tayara.tn/item/68284c6241532c94f15b54bb/Bateaux/Sfax/Sfax_Ville/Culasse_pour_Bukh_30cv/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
VW VOLKSWAGEN PARECHOC AVANT GOLF 6,100.0,https://www.tayara.tn/item/68284c4a41532c94f15b54a9/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Sfax/Sfax/VW_VOLKSWAGEN_PARECHOC_AVANT_GOLF_6/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
Voiture à vendre,9800.0,https://www.tayara.tn/item/68284be841532c94f15b545f/Voitures/La_Manouba/Douar_Hicher/Voiture_vendre_/,1.0,Blanc,Autres,Manuelle,2005.0,,Mazda,Autres,Autres,Diesel
Avandre Moto ??? Aprilia 50 2t,1900.0,https://www.tayara.tn/item/68284aec6238a0abfdd160f0/Motos/Tunis/Sidi_Hassine/Avandre_Moto_Aprilia_50_2t_/,2388.0,Rouge,Nouveau,Manuelle,2022.0,,Autres,Autres,Autres,
Polo 8 1ere main,upon request,https://www.tayara.tn/item/68284ae76238a0abfdd160e8/Voitures/Sfax/Route_GREMDA/Polo_8_1ere_main_/,157000.0,Blanc,Avec kilométrage,Manuelle,2021.0,<1.0L,Volkswagen,Polo,Compacte,Essence
fiat panda,upon request,https://www.tayara.tn/item/682849966238a0abfdd16000/Voitures/Ariana/Ariana_Essoughra/fiat_panda_/,154.0,Bleu,Avec kilométrage,Manuelle,2005.0,1.2L,Fiat,Panda,Compacte,Essence
Peugeot 308 1.6 ehdi,upon request,https://www.tayara.tn/item/6828482a41532c94f15b518c/Voitures/Sousse/Sidi_Bou_Ali/Peugeot_308_16_ehdi_/,125000.0,Gris,Nouveau,Manuelle,2018.0,1.6L,Peugeot,308,Berline,Diesel
huyndai grand i10 essence toutes options.,upon request,https://www.tayara.tn/item/682847ae0bf0f1148072fe56/Voitures/Mahdia/Autres_Villes/huyndai_grand_i10_essence_toutes_options_/,90000.0,Blanc,Nouveau,Manuelle,2023.0,1.2L,Hyundai,I 10,Compacte,Essence
Super 5 deux ports,6.0,https://www.tayara.tn/item/682847080bf0f1148072fe03/Voitures/Sfax/Sfax/Super_5_deux_ports_/,400000.0,Rouge,Avec kilométrage,Manuelle,,>4.0L,Renault,Super 5,Autres,Essence
Kia rio 1.6 essence,25500.0,https://www.tayara.tn/item/682846f041532c94f15b50e9/Voitures/Gabs/Gabs_Ouest/Kia_rio_16_essence/,190000.0,Doré,Avec kilométrage,Manuelle,2010.0,1.6L,Kia,Rio,Berline,Essence
Cherry tiggo 3x turbo,upon request,https://www.tayara.tn/item/682846616238a0abfdd15e46/Voitures/Ben_Arous/El_Mourouj/Cherry_tiggo_3x_turbo/,110000.0,Blanc,Avec kilométrage,Automatique,2022.0,,Autres,Autres,Autres,Essence
Pièces vespa d'origine,upon request,https://www.tayara.tn/item/682845e041532c94f15b5051/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Tunis/Tunis/Pices_vespa_dorigine/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
MG zs boite auto,59000.0,https://www.tayara.tn/item/6828450741532c94f15b4fc7/Voitures/Ariana/Ennasr/MG_zs_boite_auto/,140.0,Noir,Avec kilométrage,Automatique,,1.4L,MG,ZS,Utilitaire,Essence
Hyundai grand i10 BVA,49500.0,https://www.tayara.tn/item/68233cafcb21b3571b43058f/Voitures/Ariana/Ariana/Hyundai_grand_i10_BVA/,21000.0,Blanc,Avec kilométrage,Automatique,2023.0,1.2L,Hyundai,Grand i10,Berline,Essence
kia Rio prestige,57000.0,https://www.tayara.tn/item/6818c1a8c5beda2b51d8a432/Voitures/Ariana/Ariana/kia_Rio_prestige_/,72000.0,Bleu,Avec kilométrage,Manuelle,2021.0,1.2L,Kia,Rio,Berline,Essence
Opel combo,63500.0,https://www.tayara.tn/item/67f5158ffd1c6385be483a02/Voitures/Ariana/Ariana/Opel_combo_/,1500.0,Gris,Avec kilométrage,Manuelle,2025.0,1.6L,Opel,Combo,Utilitaire,Diesel
ibiza 1ère main,upon request,https://www.tayara.tn/item/682844876238a0abfdd15d38/Voitures/Ben_Arous/El_Mourouj/ibiza_1re_main_/,100.0,Blanc,Nouveau,Manuelle,2020.0,1.2L,Seat,Ibiza,Berline,Essence
MG 3 boîte automatique,49500.0,https://www.tayara.tn/item/6802890ac5beda2b51c97b3d/Voitures/Ariana/Ariana/MG_3_bote_automatique_/,45000.0,Bleu,Avec kilométrage,Automatique,2021.0,1.5L,MG,3,Berline,Essence
polo 7 + ndifa barcha,upon request,https://www.tayara.tn/item/6828447f41532c94f15b4f67/Voitures/Sfax/Route_Tunis/polo_7_ndifa_barcha_/,89.0,Gris,Nouveau,Manuelle,2017.0,1.2L,Volkswagen,Polo,Berline,Essence
Seat cupra 2.0,upon request,https://www.tayara.tn/item/6824d2c6a9299683d0acaf69/Voitures/Ariana/Ariana/Seat_cupra_20/,48000.0,Gris,Avec kilométrage,Automatique,2021.0,2.0L,Seat,Leon ST,Berline,Essence
chery 1ère main,upon request,https://www.tayara.tn/item/6828444141532c94f15b4f2d/Voitures/Sfax/Route_Tunis/chery_1re_main_/,27000.0,Gris,Nouveau,Manuelle,2022.0,1.2L,Chery,QQ,Berline,Essence
i20 jdida bacou,upon request,https://www.tayara.tn/item/6828443a6238a0abfdd15cee/Voitures/Sfax/Route_GREMDA/i20_jdida_bacou_/,80.0,Rouge,Nouveau,Manuelle,2022.0,1.4L,Hyundai,I 20,Berline,Essence
caddy 1ère main 50256255,upon request,https://www.tayara.tn/item/6828440741532c94f15b4f02/Voitures/Sfax/Route_Tunis/caddy_1re_main_50256255/,180.0,Gris,Nouveau,Manuelle,2020.0,1.4L,Volkswagen,Caddy,Berline,Essence
seat ibiza 1ère main,upon request,https://www.tayara.tn/item/682843fe41532c94f15b4efc/Voitures/Sfax/Route_Tunis/seat_ibiza_1re_main_/,110.0,Blanc,Nouveau,Manuelle,2020.0,1.2L,Seat,Ibiza,Berline,Essence
Peugeot 2008,upon request,https://www.tayara.tn/item/682843d341532c94f15b4eeb/Voitures/Sousse/Sahloul/Peugeot_2008/,60000.0,Gris,Avec kilométrage,Manuelle,2021.0,1.2L,Peugeot,2008,4 x 4,Essence
chery 1ère main 50256255K,upon request,https://www.tayara.tn/item/6828437b6238a0abfdd15c77/Voitures/Ben_Arous/El_Mourouj/chery_1re_main_50256255K_/,26000.0,Blanc,Nouveau,Manuelle,2022.0,1.2L,Chery,QQ,Berline,Essence
clio 1ère main 50256255K,upon request,https://www.tayara.tn/item/682843766238a0abfdd15c75/Voitures/Sfax/Route_Tunis/clio_1re_main_50256255K_/,70.0,Gris,Nouveau,Manuelle,2020.0,1.2L,Renault,Clio,Berline,Essence
Kia Rio,upon request,https://www.tayara.tn/item/6828433d41532c94f15b4e98/Voitures/Nabeul/Hammamet/Kia_Rio_/,88.0,Noir,Avec kilométrage,Manuelle,2021.0,1.2L,Kia,Rio,Compacte,Essence
Mégane coupé,29500.0,https://www.tayara.tn/item/682842dc41532c94f15b4e68/Voitures/Ariana/Ariana/Mgane_coup_/,190000.0,Rouge,Avec kilométrage,Manuelle,2011.0,1.6L,Renault,Megane,Autres,Essence
206+,25300.0,https://www.tayara.tn/item/682842d66238a0abfdd15c0d/Voitures/Ariana/Ariana/206/,170000.0,Gris,Avec kilométrage,Manuelle,2011.0,1.2L,Peugeot,206+,Autres,Essence
Hyundai grand i10,38500.0,https://www.tayara.tn/item/682842596238a0abfdd15bb1/Voitures/Tunis/La_Marsa/Hyundai_grand_i10/,110.0,Gris,Avec kilométrage,Manuelle,,1.2L,Autres,Autres,Berline,Essence
mahindra k8 kuv 100 ndhiiiifa barchaa 1 ere main,upon request,https://www.tayara.tn/item/6828416d6238a0abfdd15b0a/Voitures/Nabeul/Nabeul/mahindra_k8_kuv_100_ndhiiiifa_barchaa_1_ere_main/,128000.0,Noir,Avec kilométrage,Manuelle,2021.0,1.2L,Mahindra,Hover,Compacte,Essence
?? RENAULT MEGANE 4 BERLINE ??,48.0,https://www.tayara.tn/item/6828403741532c94f15b4cbc/Voitures/Tunis/Tunis/_RENAULT_MEGANE_4_BERLINE_/,100000.0,Noir,Nouveau,Manuelle,2020.0,1.2L,Renault,Megane,Berline,Essence
Altea Xl,upon request,https://www.tayara.tn/item/68283fc541532c94f15b4c88/Voitures/Tunis/Le_Bardo/Altea_Xl/,210.0,Noir,Nouveau,Manuelle,2012.0,1.6L,Seat,Altea XL,Compacte,Diesel
HYUNDAI I30 FASTBACK ?? 27.598.502,upon request,https://www.tayara.tn/item/681d9a45c5beda2b51dc0b65/Voitures/La_Manouba/Manouba_Ville/HYUNDAI_I30_FASTBACK_27598502_/,87000.0,Gris,Nouveau,Automatique,2022.0,1.4L,Hyundai,I 30,Compacte,Essence
Fiat uno,6800.0,https://www.tayara.tn/item/68283fb641532c94f15b4c81/Voitures/Nabeul/Menzel_Temime/Fiat_uno/,200000.0,Blanc,Nouveau,Manuelle,,1.2L,Fiat,Punto,Autres,Essence
??Polo Sedan Highline ??,52.0,https://www.tayara.tn/item/68283f676238a0abfdd159ba/Voitures/Tunis/Tunis/Polo_Sedan_Highline_/,52000.0,Gris,Nouveau,Manuelle,2021.0,1.4L,Volkswagen,Polo,Berline,Essence
Polo 7 restylee 1ère main,1234.0,https://www.tayara.tn/item/68283e516238a0abfdd15921/Voitures/Sfax/Route_El_Ain/Polo_7_restylee_1re_main_/,116000.0,Noir,Nouveau,Manuelle,2017.0,<1.0L,Volkswagen,Polo,Compacte,Essence
skoda fabia,35000.0,https://www.tayara.tn/item/68283c166238a0abfdd157e9/Voitures/Gabs/Gabs/skoda_fabia_/,176.0,Noir,Avec kilométrage,Manuelle,2017.0,<1.0L,Skoda,Fabia,Berline,Essence
????Renault Clio ????,upon request,https://www.tayara.tn/item/68283bae6238a0abfdd157ba/Voitures/Bizerte/Bizerte/Renault_Clio_/,250.0,Doré,Nouveau,Manuelle,2004.0,1.4L,Renault,Clio,Autres,Essence
????polo 5 conforline ????,upon request,https://www.tayara.tn/item/68283b8b6238a0abfdd157a8/Voitures/Bizerte/Bizerte/_polo_5_conforline_/,250.0,Vert,Nouveau,Manuelle,2004.0,1.2L,Volkswagen,Polo,Autres,Essence
205 mazout ndhifa,6500.0,https://www.tayara.tn/item/68283b0b41532c94f15b4a02/Voitures/Ariana/Ariana_Essoughra/205_mazout_ndhifa_/,220000.0,Bleu,Avec kilométrage,Manuelle,1999.0,1.6L,Peugeot,205,Berline,Diesel
"Roue complète (205/60/16) ""AMINE"" avec jante 5 troues en très bonne état",200.0,https://www.tayara.tn/item/68283ab041532c94f15b49d3/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Tunis/Ezzouhour/Roue_complte_2056016_AMINE_avec_jante_5_trouesen_trs_bonne_tat/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
voiture comme neuf tél 20808085,31000.0,https://www.tayara.tn/item/68283a3c6238a0abfdd15700/Voitures/Ariana/Ghazela/voiture_comme_neuf_tl_20808085/,173.0,Blanc,Nouveau,Automatique,2017.0,1.4L,Fiat,Panda,Compacte,Essence
voiture comme neuf tél 20808085,31000.0,https://www.tayara.tn/item/68283a3c6238a0abfdd15700/Voitures/Ariana/Ghazela/voiture_comme_neuf_tl_20808085/,173.0,Blanc,Nouveau,Automatique,2017.0,1.4L,Fiat,Panda,Compacte,Essence
?? PASSAT R-LINE??,82.0,https://www.tayara.tn/item/682839e36238a0abfdd156d4/Voitures/Tunis/Tunis/_PASSAT_RLINE/,190000.0,Gris,Nouveau,Automatique,2021.0,1.4L,Volkswagen,Passat,Berline,Essence
BMW F10 BVA toit échange possible,65000.0,https://www.tayara.tn/item/682839b741532c94f15b4950/Voitures/Tunis/Ksar_Said/BMW_F10_BVA_toit_change_possible_/,250000.0,Bleu,Avec kilométrage,Automatique,2013.0,2.0L,BMW,Serie 5,Berline,Essence
Airbag volant polo 7 origine,upon request,https://www.tayara.tn/item/6828386d41532c94f15b48c7/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Ben_Arous/Airbag_volant_polo_7_origine_/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
commodo Peugeot/Citroën b9,upon request,https://www.tayara.tn/item/6828386841532c94f15b48c5/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Ben_Arous/commodo_PeugeotCitron_b9_/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
C3 à vendre,29000.0,https://www.tayara.tn/item/6828383c41532c94f15b48b6/Voitures/La_Manouba/Douar_Hicher/C3_vendre/,118500.0,Gris,Avec kilométrage,Manuelle,2015.0,1.2L,Citroen,C3,Berline,Essence
kia picanto emballage 0 klm,59000.0,https://www.tayara.tn/item/67f803acca3467b14e7a0b65/Voitures/Ariana/Cit_Ennasr_2/kia_picanto_emballage_0_klm/,0.0,Blanc,Nouveau,Automatique,2025.0,1.4L,Kia,Picanto,Autres,Essence
tableau de bord ford fiesta,upon request,https://www.tayara.tn/item/682836556238a0abfdd1557b/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Ben_Arous/tableau_de_bord_ford_fiesta_/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
Airbag volant golf 5 origine,upon request,https://www.tayara.tn/item/6828364041532c94f15b480b/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ben_Arous/Ben_Arous/Airbag_volant_golf_5_origine_/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
bicyclette,350.0,https://www.tayara.tn/item/6828355541532c94f15b479f/Autres%20V%C3%A9hicules/Ariana/El_Menzah_6/bicyclette/,,Autre,Autres,Autres,2025.0,,Autres,Autres,Autres,
camion Renault 210,123456.0,https://www.tayara.tn/item/682834d741532c94f15b4767/Camions/Le_Kef/Kef_Ouest/camion_Renault_210/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
porte bagage aluminium importé Suzuki jimny 4x4,2700.0,https://www.tayara.tn/item/682833f26238a0abfdd15484/Autres%20V%C3%A9hicules/Tunis/El_Manar_1/porte_bagage_aluminium_import_Suzuki_jimny_4x4/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
Symbole élégance 3,40.0,https://www.tayara.tn/item/6828328e6238a0abfdd153f0/Voitures/Tunis/Le_Bardo/Symbole_lgance_3/,180.0,Gris,Nouveau,Manuelle,2018.0,1.2L,Renault,Symbol,Compacte,Essence
Polo 7 1.2 1 er ?double abracam,32000.0,https://www.tayara.tn/item/682832886238a0abfdd153ee/Voitures/Tunis/Le_Bardo/Polo_7_12_1_er_double_abracam_/,163.0,Blanc,Nouveau,Manuelle,2013.0,1.2L,Volkswagen,Polo,Compacte,Essence
A VENDRE CHERRY TIGGO 2 PREMIÈRE MAIN NDHIFA BARCHA,44000.0,https://www.tayara.tn/item/682832436238a0abfdd153cd/Voitures/La_Manouba/Mornaguia/A_VENDRE_CHERRY_TIGGO_2PREMIRE_MAIN_NDHIFA_BARCHA/,107000.0,Rouge,Avec kilométrage,Manuelle,2019.0,1.5L,Chery,Tiggo,Berline,Essence
toyota agya,41000.0,https://www.tayara.tn/item/682831c26238a0abfdd1539f/Voitures/Ariana/Cit_Ennasr_2/toyota_agya_/,48000.0,Blanc,Avec kilométrage,Automatique,2023.0,1.2L,Toyota,Aygo,Autres,Essence
symphony sr,6600.0,https://www.tayara.tn/item/68282e9c6238a0abfdd152a1/Motos/Nabeul/Hammamet_Centre/symphony_sr_/,0.0,Gris,Nouveau,Automatique,2022.0,,Autres,Autres,Autres,
Passat b7 essence,34000.0,https://www.tayara.tn/item/68282d9841532c94f15b44e0/Voitures/Tunis/El_Menzah_1/Passat_b7_essence_/,241000.0,Noir,Avec kilométrage,Manuelle,2011.0,1.6L,Volkswagen,Passat,Autres,Essence
"Barre de toit Volkswagen Tiguan, tél 98 341 656",370.0,https://www.tayara.tn/item/68282ce941532c94f15b44a7/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ariana/Ariana_Ville/Barre_de_toit_Volkswagen_Tiguan_tl_98_341_656/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
2 roues 17 pouces originales VW Tiguan tél 98341656,480.0,https://www.tayara.tn/item/68282ccc6238a0abfdd15217/Pi%C3%A8ces%20et%20Accessoires%20pour%20v%C3%A9hicules/Ariana/Ariana_Ville/2_roues_17_pouces_originales_VW_Tiguan_tl_98341656/,,Autre,Autres,Autres,,,Autres,Autres,Autres,
Peugeot 3008 importée de France,85000.0,https://www.tayara.tn/item/68282aed6238a0abfdd15187/Voitures/Tunis/Tunis/Peugeot_3008_importe_de_France_/,137000.0,Noir,Avec kilométrage,Automatique,2020.0,1.5L,Peugeot,3008,Monospace,Diesel
Porsche Cayenne V6 Diesel – 2011 – Très bon état,126000.0,https://www.tayara.tn/item/682823516238a0abfdd14f60/Voitures/Ariana/Ariana/Porsche_Cayenne_V6_Diesel_2011_Trs_bon_tat/,227.0,Noir,Avec kilométrage,Automatique,2011.0,3.0L,Porsche,Cayenne,4 x 4,Diesel
Audi Q2 35 TFS leasing,62.0,https://www.tayara.tn/item/67f4b6eaca3467b14e776979/Voitures/Ariana/Cit_Ennasr_2/Audi_Q2_35_TFS_leasing_/,50000.0,Gris,Nouveau,Automatique,2023.0,1.8L,Audi,Q3,4 x 4,Essence
Audi a3,upon request,https://www.tayara.tn/item/68280aa541532c94f15b3d28/Voitures/Ariana/Ariana/Audi_a3/,256.0,Gris,Avec kilométrage,Manuelle,2007.0,1.9L,Audi,A3,Berline,Diesel
MINI COOPER,25500.0,https://www.tayara.tn/item/682800b56238a0abfdd14909/Voitures/Tunis/La_Marsa/MINI_COOPER_/,160000.0,Noir,Avec kilométrage,Manuelle,2009.0,1.6L,mini,Cooper,Berline,Essence
ford transit courrier fin 2017,37500.0,https://www.tayara.tn/item/6827f68241532c94f15b3a16/Voitures/Ben_Arous/Rads/ford_transit_courrier_fin_2017/,262000.0,Blanc,Avec kilométrage,Manuelle,2017.0,1.5L,Ford,Courrier,Utilitaire,Diesel
kia Sportage,upon request,https://www.tayara.tn/item/6827e80641532c94f15b37d6/Voitures/Sfax/Sfax/kia_Sportage/,178000.0,Gris,Avec kilométrage,Automatique,2016.0,1.6L,Kia,Sportage,4 x 4,Essence
Kia Sportage 2 L,upon request,https://www.tayara.tn/item/6827e7146238a0abfdd14546/Voitures/Sfax/Sfax/Kia_Sportage_2_L/,230000.0,Gris,Avec kilométrage,Automatique,2010.0,2.0L,Kia,Sportage,4 x 4,Diesel
Mercedes GLC 220D AMG - ? ?,135000.0,https://www.tayara.tn/item/6827d6f641532c94f15b33fc/Voitures/Sousse/Sousse_Mdina/Mercedes_GLC_220D_AMG_/,165000.0,Blanc,RS,Automatique,2019.0,2.2L,Mercedes-Benz,Classe GLC,4 x 4,Diesel
MERCEDES GLA 250e Progressive,170000.0,https://www.tayara.tn/item/6827d60541532c94f15b33c4/Voitures/Ben_Arous/Ben_Arous/MERCEDES_GLA_250e_Progressive/,45000.0,Noir,RS,Automatique,2022.0,1.3L,Mercedes-Benz,Classe GLA,4 x 4,Hybride essence
MERCEDES GLA 250e Progressive,170000.0,https://www.tayara.tn/item/6827d60541532c94f15b33c4/Voitures/Ben_Arous/Ben_Arous/MERCEDES_GLA_250e_Progressive/,45000.0,Noir,RS,Automatique,2022.0,1.3L,Mercedes-Benz,Classe GLA,4 x 4,Hybride essence
DS5 EHDI edition illimité full options voiture neuf modèles 2015,upon request,https://www.tayara.tn/item/6827cabc41532c94f15b2f8b/Voitures/Monastir/Autres_Villes/DS5_EHDI_edition_illimit_full_options_voiture_neuf_modles_2015_/,163.0,Noir,Nouveau,Automatique,2015.0,1.6L,Citroen,DS5,Berline,Diesel
A vendre MG ZS luxury bva,62000.0,https://www.tayara.tn/item/6827c6ba41532c94f15b2d6f/Voitures/Tunis/Jardins_De_Carthage/A_vendre_MG_ZS_luxury_bva/,108000.0,Noir,Avec kilométrage,Automatique,2018.0,1.5L,MG,ZS,Compacte,Essence
voiture,30.0,https://www.tayara.tn/item/6827c19641532c94f15b2ad9/Voitures/Mdenine/Autres_Villes/voiture/,209.0,Bleu,Avec kilométrage,Manuelle,2000.0,2.2L,Mercedes-Benz,Classe C,Autres,Diesel
